,name,labels
137,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_13.622_7.594_0.756.jpeg,Brassica
138,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_67_Citrus_0410211143_0_18.631_11.283_5.479.jpeg,Taraxacum
139,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_72_Arbutus_Erica_0911211727_0_24.993_-1.328_5.467.jpeg,Rosmarinus officinalis
140,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_62.829_-3.294_0.787.jpeg,Cistus sp
141,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-6-Sample_66_Echium_Lotus_Castanea_Euc_2109211238_0_1.821_0.915_5.155.jpeg,Eucalyptus sp.
142,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211615_0_22.560_12.220_5.658.jpeg,Lavandula
143,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_0607211221_0_12.044_12.852_5.237.jpeg,Erica.m
144,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_17.144_-0.163_0.679.jpeg,Brassica
145,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_0311211555_0_44.737_0.041_5.521.jpeg,Erica.m
146,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_43_Calluna_1305211721_0_15.548_0.887_-0.002.jpeg,Erica.m
147,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211223_0_12.425_-3.648_5.261.jpeg,Erica.m
148,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210912_0_48.252_-3.566_5.341.jpeg,Erica.m
149,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211247_0_22.749_-0.286_5.508.jpeg,Cistus sp
150,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_22.688_0.431_0.776.jpeg,Brassica
151,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_23_Euc_Ech_Coro_20.248_-4.125_0.793.jpeg,Eucalyptus sp.
152,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-1-Sample_67_Citrus_2909211035_0_6.985_7.003_5.524.jpeg,Taraxacum
153,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_37.780_-6.088_0.750.jpeg,Brassica
154,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_77_Pinus_Poaceae_2112211346_0_53.335_9.215_5.577.jpeg,Pinus
155,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211449_0_37.757_2.250_5.545.jpeg,Citrus sp
156,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_58_Vaccinium_myrtillus_2106211614_0_17.639_-2.034_0.781.jpeg,Erica.m
157,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_50.325_9.069_0.807.jpeg,Brassica
158,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_15_giras (431).jpeg,Helianthus annuus
159,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211445_0_44.396_8.089_5.530.jpeg,Lavandula
160,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_19_2602211259_14.470588_1.411765_4.198730.jpeg,Helianthus annuus
161,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110210955_0_4.813_6.054_5.489.jpeg,Lavandula
162,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211035_0_10.878_2.049_5.232.jpeg,Erica.m
163,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2810211105_0_29.239_-2.499_5.501.jpeg,Lavandula
164,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-9-Sample_67_Citrus_0410211033_0_34.449_3.001_5.443.jpeg,Cistus sp
165,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_32.761_-5.156_0.740.jpeg,Brassica
166,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_17_sunflower_0709211257_0_12.478_-3.685_5.186.jpeg,Taraxacum
167,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_9.824561_0.000000_0.727219.jpeg,Brassica
168,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_14.584_-1.944_0.724.jpeg,Brassica
169,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_0803211016_0_41.623_4.694_0.754.jpeg,Rosmarinus officinalis
170,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211710_0_41.748_2.365_0.027.jpeg,Citrus sp
171,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211729_0_16.006_8.684_5.239.jpeg,Erica.m
172,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211540_0_4.184_-0.279_5.107.jpeg,Eucalyptus sp.
173,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-1-Sample_67_Citrus_0410211226_0_5.613_4.284_5.490.jpeg,Taraxacum
174,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_40.207_-6.000_0.757.jpeg,Brassica
175,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-14-Sample_62_Thymus_0_14.754386_0.000000_4.796328.jpeg,Citrus sp
176,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211400_0_41.144_4.625_0.985.jpeg,Tilia
177,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_47_Tilia_0706211407_0_-0.366_4.894_0.745.jpeg,Tilia
178,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2311211022_0_46.018_-0.372_9.722.jpeg,Cistus sp
179,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_050320211215_Capture_451.jpg,Helianthus annuus
180,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211518_0_31.464_-5.686_5.191.jpeg,Erica.m
181,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-7-Sample_66_Echium_Lotus_Castanea_Euc_2109211222_0_39.013_4.050_5.206.jpeg,Eucalyptus sp.
182,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_49_Tilia_Flor_3105211737_5.647059_1.058824_4.667720.jpeg,Tilia
183,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_28.263158_1.411765_4.766642.jpeg,Cistus sp
184,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_72_Arbutus_Erica_2710211702_0_24.984_-4.511_5.528.jpeg,Helianthus annuus
185,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211123_0_39.401_7.300_5.211.jpeg,Cistus sp
186,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211337_0_13.143_5.266_5.246.jpeg,Erica.m
187,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_1410211656_0_26.536_4.295_5.522.jpeg,Lavandula
188,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-1-Sample_19_Rosmarinus_30.232_-3.031_0.771.jpeg,Rosmarinus officinalis
189,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-2-Sample_44_Cardus_1503211337_12.705882_6.705882_0.692462.jpeg,Cardus
190,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_1105211320_0.000000_2.117647_0.744564.jpeg,Brassica
191,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_67_Citrus_0410211033_0_34.449_3.001_5.443.jpeg,Cistus sp
192,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0_23.350877_1.058824_4.922731.jpeg,Tilia
193,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_62_Thymus_0_19.666667_0.000000_4.815107.jpeg,Cistus sp
194,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_65_Castanea_1309211227_0_36.421_-0.298_5.181.jpeg,Eucalyptus sp.
195,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0206211356_0_20.333_-1.888_0.754.jpeg,Tilia
196,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211643_0_14.076_7.017_5.650.jpeg,Lavandula
197,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_0803210928_0_60.594_-0.769_0.908.jpeg,Rosmarinus officinalis
198,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_61_Olea_Brassica_Salix_2007211351_0_43.093_2.834_5.210.jpeg,Brassica
199,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_0607211102_0_21.913_5.701_5.235.jpeg,Erica.m
200,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211318_0_36.062_9.353_5.280.jpeg,Erica.m
201,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_27.017544_0.352941_0.737521.jpeg,Brassica
202,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211308_0_22.859_6.720_5.265.jpeg,Erica.m
203,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211014_0_25.501_0.086_5.497.jpeg,Lavandula
204,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_17_sunflower_0_10.105263_0.705882_4.568491.jpeg,Helianthus annuus
205,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-1-Sample_67_Citrus_2909211240_0_42.242_5.835_5.556.jpeg,Taraxacum
206,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_79_UC_2712211633_0_14.869_3.336_-0.042.jpeg,Helianthus annuus
207,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_28.877193_0.000000_4.835566.jpeg,Cistus sp
208,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211057_0_36.317_4.433_5.268.jpeg,Erica.m
209,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211108_0_40.771_1.581_5.262.jpeg,Eucalyptus sp.
210,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_218.bmp,Eucalyptus sp.
211,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211213_0_14.991_-4.351_5.265.jpeg,Erica.m
212,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_1410211110_0_17.253_6.850_5.489.jpeg,Lavandula
213,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_giras (458).jpeg,Helianthus annuus
214,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-3-Sample_15_giras (572).jpeg,Helianthus annuus
215,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_17_sunflower_0_14.315789_0.000000_4.578348.jpeg,Helianthus annuus
216,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_5.945_5.656_0.747.jpeg,Brassica
217,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211720_0_21.860_4.901_-0.012.jpeg,Cistus sp
218,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211045_0_37.790_3.949_5.546.jpeg,Erica.m
219,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_17_sunflower_Girasol 74.bmp,Helianthus annuus
220,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_77_Pinus_Poaceae_2112211313_0_24.816_4.225_5.494.jpeg,Pinus
221,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210911_0_49.402_-4.284_5.329.jpeg,Erica.m
222,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2311211005_0_13.260_-2.774_9.676.jpeg,Cistus sp
223,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211621_0_49.364_-0.803_5.300.jpeg,Erica.m
224,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211238_0_40.314_0.669_5.270.jpeg,Erica.m
225,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2610211456_0_18.824_3.481_5.513.jpeg,Lavandula
226,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_Brassica_129.jpeg,Brassica
227,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_47_Tilia_0706211350_0_4.419_3.194_0.729.jpeg,Tilia
228,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211129_0_29.915_7.467_5.250.jpeg,Erica.m
229,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211519_0_45.059_-0.718_5.571.jpeg,Citrus sp
230,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211500_0_37.542_2.350_5.543.jpeg,Citrus sp
231,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-2-Sample_77_Pinus_Poaceae_2112211247_0_49.413_0.532_5.586.jpeg,Pinus
232,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_0803211050_0_53.856_6.712_0.856.jpeg,Cistus sp
233,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-1-Sample_19_Rosmarinus_47.920_5.800_0.792.jpeg,Rosmarinus officinalis
234,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_Capture_824.jpg,Helianthus annuus
235,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-3-Sample_76_Plantago_2004211109_30.000000_3.176471_0.787625.jpeg,Pinus
236,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211224_0_22.625_8.717_5.440.jpeg,Erica.m
237,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_37.522_8.687_0.803.jpeg,Rosmarinus officinalis
238,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_43_Calluna_1905211007_0_51.803_6.097_1.047.jpeg,Erica.m
239,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_46_Taraxacum_3003211226_27.882353_6.705882_0.810000.jpeg,Taraxacum
240,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0706211610_0_17.140_8.559_0.849.jpeg,Tilia
241,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211748_11.647059_8.823529_0.831549.jpeg,Brassica
242,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Citrus_no_fucsin_41.948_-5.400_0.822.jpeg,Citrus sp
243,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_1810211317_0_42.317_-0.201_5.573.jpeg,Lavandula
244,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909210932_0_11.452_8.620_5.524.jpeg,Citrus sp
245,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_1410211547_0_21.133_9.595_5.494.jpeg,Lavandula
246,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-3-Sample_79_UC_2812211042_0_38.825_7.070_5.660.jpeg,Erica.m
247,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410210952_0_28.889_-4.935_5.390.jpeg,Citrus sp
248,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_14.140351_3.176471_3.830931.jpeg,Cistus sp
249,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_42.180_0.531_0.802.jpeg,Rosmarinus officinalis
250,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0109211727_0_40.944_7.482_5.268.jpeg,Erica.m
251,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_17_sunflower_0809211309_0_14.364_6.028_5.191.jpeg,Tilia
252,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_8.363_-6.775_0.683.jpeg,Brassica
253,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0.026_-4.325_0.713.jpeg,Brassica
254,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_47_Tilia_0_10.456140_1.411765_4.627660.jpeg,Helianthus annuus
255,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_17_sunflower_0_16.771930_0.352941_4.592129.jpeg,Helianthus annuus
256,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-1-Sample_67_Citrus_0410211241_0_18.982_1.183_5.508.jpeg,Citrus sp
257,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211458_0_41.221_4.098_0.026.jpeg,Citrus sp
258,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-2-Sample_71_Lavanda_Espliego_2610211457_0_24.559_2.696_5.511.jpeg,Lavandula
259,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-4-Sample_72_Arbutus_Erica_0311211535_0_14.313_-2.391_5.448.jpeg,Erica.m
260,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_77_Pinus_Poaceae_2112211255_0_32.516_2.376_5.463.jpeg,Pinus
261,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_49_Tilia_Flor_3105211737_21.176471_0.000000_4.719866.jpeg,Tilia
262,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_28.941176_1.764706_0.762499.jpeg,Pinus
263,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_70_Cantueso_1410211059_0_37.458_6.400_5.528.jpeg,Lavandula
264,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_62_Thymus_0709211208_0_26.332_-2.283_5.200.jpeg,Cardus
265,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_70_Cantueso_2010211651_0_24.996_5.017_5.656.jpeg,Lavandula
266,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-6-Sample_21_Rapseed_38.586_1.275_0.722.jpeg,Brassica
267,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_0_31.315789_0.000000_0.747456.jpeg,Brassica
268,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1211211119_0_35.207_1.785_5.491.jpeg,Erica.m
269,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0206211346_0_55.991_-3.122_0.998.jpeg,Tilia
270,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_0311210936_0_44.126_-0.699_5.507.jpeg,Erica.m
271,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_46_Taraxacum_3003211226_27.882353_3.529412_0.805000.jpeg,Taraxacum
272,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211539_0_31.307_-1.335_5.505.jpeg,Erica.m
273,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_74_Ceratonia_2611211212_0_24.588_-1.168_5.463.jpeg,Erica.m
274,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_Brassica_82.jpeg,Brassica
275,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211337_0_38.025_-0.030_5.499.jpeg,Cistus sp
