name,labels
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109210939_0_2.285_-0.919_5.213.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_23.940_-0.706_0.795.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-18-Sample_66_Echium_Lotus_Castanea_Euc_2109211236_0_-0.645_3.313_5.147.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_65_Castanea_0906211541_27.882353_6.352941_4.746703.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_17.741_-1.713_0.793.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-4-Sample_66_Echium_Lotus_Castanea_Euc_2109211643_0_5.449_-4.727_5.155.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-20-Sample_66_Echium_Lotus_Castanea_Euc_2109211238_0_1.821_0.915_5.155.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-14-Sample_66_Echium_Lotus_Castanea_Euc_2109211234_0_7.089_3.433_5.139.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_498.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-6-Sample_66_Echium_Lotus_Castanea_Euc_2109211116_0_25.780_2.808_5.226.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109210925_0_50.261_-2.785_5.280.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_16.311_0.469_0.794.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_65_Castanea_1309211218_0_-0.536_-0.580_5.134.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211112_0_44.478_2.722_5.276.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_29.088_0.256_0.801.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_65_Castanea_1609211618_0_16.741_-0.710_5.168.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_516.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_23_Euc_Ech_Coro_37.406_0.494_0.810.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_601.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211523_0_30.438_-3.611_5.204.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_344.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_3_Capture_194.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109210913_0_3.701_-4.451_5.164.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_34.819_-1.150_0.802.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_61_Olea_Brassica_Salix_0_39.929825_2.823529_3.837156.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210928_0_41.460_-1.517_5.283.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_65_Castanea_0906211541_24.000000_6.352941_4.733124.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109210942_0_-2.734_-0.234_5.220.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_65_Castanea_0906211541_4.588235_0.705882_4.711878.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_65_Castanea_1309211223_0_21.785_-0.097_5.149.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_35.950_-1.150_0.807.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-25-Sample_66_Echium_Lotus_Castanea_Euc_2109211231_0_20.858_3.313_5.165.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_36.930_0.494_0.805.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-6-Sample_66_Echium_Lotus_Castanea_Euc_2109211640_0_-6.918_-1.395_5.160.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-7-Sample_65_Castanea_1309211231_0_15.850_-1.967_5.148.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-17-Sample_66_Echium_Lotus_Castanea_Euc_2109211223_0_45.231_3.198_5.330.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_0610210857_0_38.291_-2.354_5.449.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_343.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_65_Castanea_1309211217_0_-3.138_1.287_5.139.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211640_0_-7.219_-3.228_5.153.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_392.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_65_Castanea_1309211218_0_-1.321_-0.580_5.135.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210942_0_-1.784_-0.234_5.215.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211100_0_7.239_1.157_5.220.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_12.954_-4.175_0.797.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_17.224_-1.713_0.789.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_40.630_-2.531_0.812.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-4-Sample_3_Capture_500.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_496.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210932_0_23.706_-1.599_5.223.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_27.654_-1.213_0.798.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_48_Poaceae_UC_0803211407_1.411765_0.000000_0.630000.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109211119_0_8.615_2.908_5.217.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_35.438_-0.356_0.802.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_36.124_-0.356_0.805.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109210934_0_15.771_-1.316_5.216.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_220.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211128_0_23.099_3.808_5.223.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_269_2.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_294_2.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-13-Sample_66_Echium_Lotus_Castanea_Euc_2109211227_0_34.996_3.198_5.202.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_0410211733_0_16.659_8.234_-0.007.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211102_0_16.057_1.242_5.219.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211628_0_6.583_6.642_5.165.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_66_Echium_Lotus_Castanea_Euc_2109211229_0_28.093_3.284_5.188.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-30-Sample_19_Rosmarinus_46.611_7.306_0.795.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_30.624_-1.719_0.801.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210929_0_36.658_-1.599_5.236.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_33.830_-1.706_0.803.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_65_Castanea_1309211215_0_2.814_1.220_5.131.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-10-Sample_66_Echium_Lotus_Castanea_Euc_2109211236_0_-0.645_3.313_5.147.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_66_Echium_Lotus_Castanea_Euc_2109211642_0_2.267_-4.727_5.149.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211059_0_0.656_1.075_5.219.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211227_0_34.996_3.198_5.202.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_65_Castanea_1309211515_0_39.745_-2.994_5.203.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_142.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_30.896_-3.000_0.807.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_523.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_29.435_0.256_0.796.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211628_0_3.667_6.642_5.156.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_34.565_0.612_0.810.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_407.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_227.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211628_0_5.168_6.642_5.160.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_20.662_0.850_0.789.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_27.582_-2.856_0.804.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_24.421_1.156_0.799.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_30.896_-3.000_0.801.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-4-Sample_66_Echium_Lotus_Castanea_Euc_2109211645_0_20.486_-4.511_5.192.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_284.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_19.825_-0.706_0.793.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_160_2.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_18.351_-1.713_0.796.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-10-Sample_66_Echium_Lotus_Castanea_Euc_2109211228_0_30.411_3.198_5.190.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211540_0_4.184_-0.279_5.107.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_61_Olea_Brassica_Salix_0_11.070175_1.764706_4.737466.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211641_0_-7.168_-4.894_5.157.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-13-Sample_65_Castanea_1609211644_0_31.918_-0.833_5.159.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-11-Sample_66_Echium_Lotus_Castanea_Euc_2109211224_0_41.147_3.198_5.336.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-15-Sample_66_Echium_Lotus_Castanea_Euc_2109211238_0_1.755_0.364_5.152.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211231_0_20.258_3.366_5.164.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_3_Capture_179.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_65_Castanea_1309211602_0_51.658_2.462_5.297.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_23_Euc_Ech_Coro_27.150_0.369_0.794.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211626_0_19.553_6.393_5.192.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211107_0_40.095_1.726_5.254.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211639_0_-6.954_2.622_5.161.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_65_Castanea_0906211541_25.058824_3.882353_4.729060.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_65_Castanea_1309211608_0_38.428_2.540_5.184.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109210930_0_31.956_-1.599_5.235.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109211644_0_14.519_-4.611_5.174.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_66_Echium_Lotus_Castanea_Euc_2109211526_0_26.538_-2.079_5.174.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_34.169_0.612_0.808.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_3_Capture_183.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-4-Sample_66_Echium_Lotus_Castanea_Euc_2109211644_0_17.670_-4.611_5.186.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109210910_0_0.000_-0.167_5.147.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211623_0_32.457_6.292_5.334.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211646_0_27.021_-4.176_5.210.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_65_Castanea_1309211239_0_20.717_-4.381_5.199.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_277.bmp,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211123_0_1.374_3.916_5.223.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-15-Sample_66_Echium_Lotus_Castanea_Euc_2109211235_0_0.071_3.313_5.149.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_30.691_1.337_0.808.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211626_0_15.485_6.642_5.184.jpeg,Eucalyptus sp.
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_0610210904_0_8.850_-2.956_5.263.jpeg,Eucalyptus sp.
